transaction_id,user_id,merchant_id,transaction_amount,transaction_status,transaction_date,bank_name
T685864,U086,M026,17772.94,Success,2025-06-03 21:28:23.195781,Axis
T878086,U006,M014,1035.2,Success,2025-07-24 18:41:39.196112,Kotak
T181644,U041,M019,21521.29,Success,2025-06-04 14:36:14.196466,HDFC
T843963,U082,M014,14546.81,Success,2025-06-04 16:01:26.196808,ICICI
T121869,U042,M006,40085.98,Success,2025-06-25 08:33:59.197209,Kotak
T582446,U089,M030,18156.45,Success,2025-06-07 17:50:32.197553,HDFC
T985506,U014,M008,21840.26,Success,2025-06-04 05:20:45.197888,ICICI
T649414,U011,M013,43539.17,Success,2025-07-07 18:04:53.198223,HDFC
T456005,U029,M011,38977.98,Failed,2025-05-03 18:12:25.198556,Kotak
T635280,U082,M004,26577.18,Success,2025-05-15 04:03:31.198887,ICICI
T913934,U045,M012,36396.22,Success,2025-07-14 20:31:07.199218,Axis
T776796,U019,M008,5229.95,Success,2025-05-21 04:40:46.199549,HDFC
T306854,U023,M020,7728.2,Success,2025-07-09 01:11:00.199890,Kotak
T787351,U010,M006,47569.48,Success,2025-06-26 07:27:25.200224,ICICI
T618119,U060,M025,28230.4,Success,2025-06-21 14:29:19.200573,ICICI
T570711,U088,M030,44114.2,Success,2025-06-27 18:30:35.200921,HDFC
T766158,U080,M011,43225.92,Success,2025-06-26 05:45:09.201303,HDFC
T431495,U020,M015,3507.48,Failed,2025-06-08 06:38:59.201644,SBI
T762055,U039,M026,13806.22,Success,2025-05-01 19:07:14.201977,SBI
T469038,U065,M003,15589.35,Failed,2025-06-09 05:15:57.202307,ICICI
T139434,U008,M012,41601.66,Success,2025-05-03 19:01:35.202636,Axis
T775981,U012,M020,29744.58,Success,2025-06-02 16:08:21.202966,ICICI
T585188,U075,M018,47716.15,Success,2025-07-07 02:02:27.203293,Axis
T143015,U058,M030,40509.81,Success,2025-06-28 15:07:17.203623,Kotak
T297383,U042,M020,23833.89,Success,2025-05-10 23:45:43.203952,Kotak
T164879,U058,M004,40567.24,Success,2025-07-16 15:27:37.204281,Kotak
T460120,U092,M003,25277.0,Success,2025-05-13 02:19:18.204630,Kotak
T141043,U032,M023,21944.14,Failed,2025-06-08 00:09:26.204962,Kotak
T649525,U067,M020,8021.44,Success,2025-06-01 13:02:18.205346,Axis
T396635,U050,M014,38745.79,Success,2025-07-01 06:10:35.205755,Axis
T726928,U007,M026,31581.24,Success,2025-05-28 20:01:11.206101,ICICI
T169113,U043,M004,27942.36,Success,2025-06-02 20:59:24.206434,Axis
T397949,U033,M024,42593.16,Success,2025-07-23 08:09:42.206766,Axis
T731977,U020,M011,4166.95,Success,2025-06-29 18:33:30.207098,SBI
T248298,U045,M010,48388.06,Success,2025-07-03 03:48:23.207429,Axis
T794299,U051,M005,29792.56,Success,2025-05-04 13:38:23.207761,HDFC
T424620,U072,M013,32210.31,Success,2025-05-28 05:38:10.208092,HDFC
T952686,U017,M022,35171.26,Success,2025-07-07 01:42:00.208425,SBI
T818709,U068,M003,32336.64,Success,2025-06-06 10:50:19.208794,ICICI
T633188,U047,M001,18193.62,Success,2025-05-13 20:16:23.209166,Axis
T324597,U044,M025,24364.92,Success,2025-05-18 08:06:49.209521,Axis
T244247,U020,M003,14860.03,Success,2025-07-11 20:41:00.209888,SBI
T206053,U065,M025,27034.56,Success,2025-07-07 01:23:43.210251,ICICI
T652108,U005,M022,16904.54,Success,2025-07-09 17:51:23.210592,HDFC
T748052,U017,M020,18898.32,Success,2025-05-12 02:17:37.210927,SBI
T289630,U089,M025,31274.55,Success,2025-07-22 23:34:16.211260,HDFC
T273580,U093,M015,2280.25,Success,2025-05-31 17:06:33.211590,Axis
T809217,U093,M008,48482.47,Success,2025-06-24 15:01:14.211919,Axis
T398768,U097,M024,39211.64,Success,2025-05-19 01:29:47.212248,ICICI
T659951,U031,M010,48283.27,Success,2025-07-11 11:56:43.212596,ICICI
T591798,U025,M012,33947.51,Success,2025-06-20 17:24:13.212929,HDFC
T561999,U060,M025,14160.41,Success,2025-06-02 10:03:27.213311,ICICI
T627335,U068,M014,48316.78,Failed,2025-07-14 15:43:29.213651,ICICI
T309398,U078,M005,43662.8,Success,2025-05-01 09:49:04.213992,HDFC
T772324,U062,M028,18623.48,Success,2025-05-06 07:16:54.214324,HDFC
T845957,U067,M028,6321.42,Success,2025-05-04 11:40:24.214655,Axis
T900185,U021,M009,22521.03,Success,2025-06-15 04:25:43.214986,SBI
T254506,U056,M003,47326.02,Success,2025-05-17 21:36:58.215319,HDFC
T956375,U058,M029,17544.3,Success,2025-04-28 22:22:34.215648,Kotak
T535050,U007,M013,25150.16,Success,2025-05-19 05:37:58.215978,ICICI
T504924,U011,M012,11304.48,Success,2025-05-27 06:49:11.216308,HDFC
T203896,U092,M021,16830.99,Success,2025-05-10 12:32:59.216696,Kotak
T244283,U005,M010,45878.07,Success,2025-06-11 05:07:48.217101,HDFC
T829884,U018,M025,35306.26,Success,2025-06-08 21:32:50.217458,ICICI
T745239,U001,M029,4053.37,Success,2025-05-21 04:34:34.217794,Axis
T326130,U020,M018,47017.27,Success,2025-06-24 11:01:25.218128,SBI
T653408,U055,M004,38831.01,Success,2025-05-19 09:58:19.218468,ICICI
T415779,U016,M002,11998.13,Success,2025-06-27 09:05:44.218803,Kotak
T932463,U080,M015,3234.08,Success,2025-07-16 13:51:14.219136,HDFC
T624108,U077,M018,920.12,Success,2025-06-15 09:08:33.219476,ICICI
T702980,U031,M023,7264.48,Success,2025-06-07 00:25:45.219811,ICICI
T101640,U079,M012,12104.16,Success,2025-06-05 18:54:11.220144,Kotak
T296412,U086,M022,4372.14,Success,2025-05-31 08:29:52.220498,Axis
T170966,U068,M018,25415.65,Success,2025-06-14 15:04:35.220841,ICICI
T681070,U003,M013,43679.24,Success,2025-04-30 13:40:22.221239,Axis
T766549,U050,M012,12757.15,Success,2025-04-27 22:04:38.221591,Axis
T474440,U009,M012,12132.18,Failed,2025-06-29 03:23:40.221927,ICICI
T758775,U014,M025,29136.98,Success,2025-07-08 19:25:11.222261,ICICI
T448671,U018,M002,17679.72,Failed,2025-05-29 05:06:09.222592,ICICI
T953025,U083,M006,41536.14,Success,2025-07-01 19:39:22.222934,HDFC
T587192,U090,M016,31623.62,Success,2025-07-14 03:09:24.223267,ICICI
T241403,U009,M023,38831.9,Success,2025-06-09 18:42:03.223597,ICICI
T138780,U038,M007,2285.93,Success,2025-05-15 17:01:43.223927,SBI
T143941,U041,M030,15572.79,Success,2025-06-04 00:09:34.224258,HDFC
T955015,U070,M016,12740.36,Success,2025-07-08 11:31:31.224607,Axis
T778324,U025,M010,17913.01,Success,2025-07-11 03:43:22.224942,HDFC
T150126,U084,M011,13733.51,Success,2025-07-12 22:49:59.225368,SBI
T485896,U056,M029,20061.09,Success,2025-06-08 00:53:27.225713,HDFC
T505426,U044,M006,24860.54,Success,2025-06-13 15:32:37.226049,Axis
T485191,U067,M009,40077.29,Success,2025-07-05 22:27:09.226417,Axis
T545120,U011,M014,30162.42,Success,2025-07-15 04:25:27.226817,HDFC
T289222,U070,M010,16128.45,Success,2025-05-04 02:48:15.227172,Axis
T443848,U085,M010,15394.14,Success,2025-06-23 20:26:25.227511,SBI
T852524,U055,M006,34519.26,Success,2025-05-30 11:23:38.227844,ICICI
T568849,U006,M024,43514.86,Success,2025-05-30 13:45:10.228176,Kotak
T744718,U056,M009,32009.52,Success,2025-07-12 04:30:26.228525,HDFC
T160144,U010,M022,31911.88,Success,2025-05-31 14:48:23.228865,ICICI
T638009,U096,M022,8083.34,Success,2025-04-29 08:47:35.229237,ICICI
T249715,U078,M022,39087.47,Success,2025-04-29 17:19:03.229654,HDFC
T232361,U009,M008,38947.92,Success,2025-05-31 21:50:14.230002,ICICI
T479742,U050,M019,1716.03,Success,2025-05-11 05:46:01.230338,Axis
T812048,U058,M012,18663.47,Success,2025-07-09 10:20:45.230672,Kotak
T180620,U074,M005,26520.05,Success,2025-06-03 23:43:00.231003,Axis
T429657,U084,M009,12555.62,Success,2025-05-07 08:35:04.231334,SBI
T127172,U095,M006,25002.29,Success,2025-06-02 21:58:34.231676,Axis
T688956,U016,M009,38770.73,Success,2025-07-03 16:45:26.232010,Kotak
T567951,U028,M020,14350.29,Success,2025-07-24 07:46:51.232343,Axis
T615060,U026,M004,6872.85,Success,2025-05-03 12:47:02.232697,Axis
T574001,U023,M029,35697.16,Success,2025-05-04 20:47:51.233030,Kotak
T949884,U088,M028,49330.08,Success,2025-06-30 04:24:35.233431,HDFC
T464301,U091,M003,27544.86,Success,2025-05-24 12:49:24.233766,SBI
T414527,U021,M023,35507.23,Success,2025-07-03 07:51:33.234099,SBI
T768676,U023,M026,18138.46,Success,2025-05-18 02:45:04.234432,Kotak
T227257,U026,M026,7029.96,Success,2025-07-12 01:55:58.234764,Axis
T618019,U004,M012,27745.67,Success,2025-06-01 03:51:20.235102,SBI
T590110,U071,M005,30636.22,Success,2025-05-04 17:07:36.235438,HDFC
T168941,U040,M013,49979.79,Success,2025-07-05 03:19:04.235840,Kotak
T601916,U068,M014,38481.31,Success,2025-07-15 06:45:00.236193,ICICI
T702826,U010,M005,48621.75,Failed,2025-06-27 16:59:15.236547,ICICI
T177767,U058,M015,34037.44,Success,2025-05-29 19:00:28.236888,Kotak
T234568,U100,M018,32025.72,Success,2025-05-14 00:14:06.237266,Axis
T905077,U017,M014,25192.9,Success,2025-07-19 15:18:36.237608,SBI
T158104,U016,M017,7735.47,Success,2025-05-12 07:54:32.238008,Kotak
T269834,U042,M030,35495.67,Success,2025-05-29 22:31:20.238350,Kotak
T644103,U037,M028,4035.11,Success,2025-05-15 09:38:48.238686,Axis
T765905,U071,M009,6346.0,Success,2025-05-25 17:51:45.239019,HDFC
T744274,U069,M003,25178.4,Success,2025-05-12 17:10:49.239359,HDFC
T720556,U075,M005,8642.91,Success,2025-06-25 23:22:20.239690,Axis
T855638,U078,M011,42142.25,Success,2025-06-20 01:33:19.240021,HDFC
T143195,U004,M003,2368.54,Success,2025-06-27 14:55:32.240352,SBI
T908475,U074,M009,32591.39,Success,2025-07-09 19:22:27.240712,Axis
T699929,U054,M020,31985.66,Failed,2025-06-13 16:44:35.241048,HDFC
T757629,U070,M010,32131.17,Success,2025-05-25 16:09:38.241433,Axis
T606404,U032,M026,40386.73,Success,2025-06-04 18:29:40.241769,Kotak
T411882,U059,M003,34461.82,Failed,2025-05-11 16:35:03.242100,HDFC
T560959,U054,M016,23275.66,Success,2025-05-29 08:56:11.242431,HDFC
T736129,U019,M011,43088.11,Failed,2025-05-27 08:17:29.242762,HDFC
T869864,U045,M013,6625.23,Success,2025-06-01 07:39:05.243094,Axis
T639995,U072,M004,16023.88,Success,2025-06-10 15:11:24.243425,HDFC
T228473,U035,M015,12471.15,Success,2025-05-05 17:49:04.243755,ICICI
T153063,U038,M013,43221.78,Success,2025-06-05 22:33:17.244084,SBI
T360330,U021,M027,16439.05,Success,2025-06-21 10:20:19.244415,SBI
T856157,U041,M007,38179.76,Success,2025-06-13 17:16:23.244776,HDFC
T639728,U060,M016,43965.88,Success,2025-06-13 15:11:13.245147,ICICI
T124302,U012,M013,25321.68,Success,2025-05-19 17:10:07.245495,ICICI
T325595,U075,M012,2528.04,Failed,2025-05-23 15:50:17.245828,Axis
T618934,U077,M029,42158.2,Success,2025-06-30 15:19:00.246162,ICICI
T593446,U037,M018,508.05,Success,2025-05-06 18:42:59.246492,Axis
T551860,U018,M029,13297.2,Success,2025-05-31 20:33:14.246823,ICICI
T900961,U052,M012,2357.6,Success,2025-05-01 07:26:10.247156,HDFC
T697983,U072,M007,18189.94,Success,2025-05-24 08:43:15.247488,HDFC
T177103,U050,M017,22572.68,Success,2025-06-18 17:29:24.247823,Axis
T393308,U080,M022,30591.05,Success,2025-05-08 20:02:15.248158,HDFC
T201377,U051,M012,39765.37,Success,2025-05-29 06:21:22.248539,HDFC
T684929,U047,M025,7298.94,Failed,2025-06-23 20:04:14.248893,Axis
T633853,U052,M017,2108.72,Success,2025-04-30 02:54:23.249275,HDFC
T243693,U092,M011,40217.9,Success,2025-06-15 18:21:47.249616,Kotak
T579187,U020,M020,44667.27,Success,2025-05-09 21:56:36.249947,SBI
T443897,U079,M011,8208.85,Success,2025-06-25 04:46:49.250276,Kotak
T875232,U039,M019,16885.04,Success,2025-07-15 18:17:03.250606,SBI
T634473,U069,M016,35466.12,Success,2025-05-25 10:47:34.250934,HDFC
T597960,U003,M012,16628.86,Success,2025-05-06 23:37:38.251262,Axis
T536774,U075,M010,39858.07,Success,2025-07-05 18:21:29.251592,Axis
T821466,U081,M001,29885.79,Success,2025-05-22 02:57:39.251919,HDFC
T787436,U100,M019,28923.96,Success,2025-07-05 09:12:51.252294,Axis
T153849,U075,M016,8608.55,Success,2025-06-26 09:57:55.252715,Axis
T856215,U080,M025,42074.24,Success,2025-05-10 16:34:21.253101,HDFC
T961574,U088,M008,1675.37,Success,2025-07-03 08:33:44.253472,HDFC
T215233,U025,M001,22107.82,Success,2025-06-06 00:03:32.253834,HDFC
T258787,U053,M023,10274.19,Success,2025-06-14 01:33:16.254171,HDFC
T912617,U079,M030,23633.11,Success,2025-07-17 17:05:31.254502,Kotak
T871581,U094,M002,35318.18,Success,2025-06-15 16:50:59.254831,SBI
T317413,U072,M011,49906.33,Success,2025-06-11 18:54:55.255160,HDFC
T651002,U049,M011,47838.61,Success,2025-06-09 23:19:26.255488,SBI
T659024,U044,M018,17778.92,Failed,2025-07-10 07:05:48.255817,Axis
T855944,U088,M021,40202.26,Failed,2025-05-22 00:14:19.256153,HDFC
T739711,U062,M007,47871.14,Success,2025-05-23 10:21:44.256502,HDFC
T685196,U039,M008,47080.13,Success,2025-05-25 05:43:20.256916,SBI
T908634,U037,M023,10443.16,Failed,2025-07-03 18:58:19.257323,Axis
T612756,U041,M016,17505.28,Success,2025-07-12 13:39:32.257665,HDFC
T856719,U036,M010,6181.52,Success,2025-07-01 00:52:27.258000,ICICI
T669576,U049,M029,49010.01,Success,2025-07-14 19:11:16.258341,SBI
T461899,U099,M026,7409.16,Success,2025-04-30 10:15:08.258676,Kotak
T401602,U092,M003,17383.54,Success,2025-06-08 07:02:28.259006,Kotak
T787836,U033,M024,24006.06,Success,2025-05-15 23:04:58.259335,Axis
T968170,U069,M009,46657.89,Success,2025-07-02 22:25:37.259662,HDFC
T384815,U018,M004,30822.28,Success,2025-06-22 07:38:40.260017,ICICI
T350905,U032,M002,33524.71,Success,2025-06-16 21:38:47.260410,Kotak
T336633,U082,M008,2719.31,Success,2025-06-05 11:17:32.260770,ICICI
T446337,U092,M016,5117.19,Failed,2025-07-10 04:14:43.261159,Kotak
T244144,U001,M018,48897.74,Success,2025-05-11 16:15:34.261507,Axis
T526673,U084,M030,44044.31,Success,2025-06-11 12:41:26.261840,SBI
T600641,U084,M007,37819.96,Success,2025-05-24 05:33:35.262168,SBI
T436768,U037,M021,3052.21,Success,2025-07-09 23:29:21.262497,Axis
T193806,U084,M019,11687.79,Success,2025-07-07 01:29:40.262824,SBI
T858243,U005,M030,46081.4,Success,2025-06-05 21:58:22.263152,HDFC
T978292,U023,M030,45989.78,Success,2025-07-16 12:43:29.263490,Kotak
T516278,U064,M006,46836.78,Success,2025-07-20 00:48:53.263824,HDFC
T403528,U005,M001,14989.77,Success,2025-06-23 20:48:59.264153,HDFC
T212512,U043,M010,22772.02,Success,2025-06-27 14:35:47.264527,Axis
T669691,U068,M016,44474.07,Success,2025-05-09 08:56:19.264985,ICICI
T992400,U065,M015,13714.57,Success,2025-07-13 20:54:11.265371,ICICI
T218118,U043,M006,36582.85,Success,2025-06-28 06:50:40.265707,Axis
T369761,U092,M006,802.8,Success,2025-05-29 01:45:30.266039,Kotak
T929179,U038,M019,33752.62,Success,2025-05-15 02:19:43.266433,SBI
T284019,U079,M028,31972.42,Success,2025-06-04 17:05:28.266776,Kotak
T967161,U055,M017,16463.54,Success,2025-06-04 06:14:21.267109,ICICI
T801765,U013,M006,49086.09,Success,2025-06-11 16:46:44.267438,Kotak
T439320,U032,M001,13113.19,Success,2025-05-19 05:02:04.267768,Kotak
T568436,U097,M009,47706.34,Success,2025-05-25 15:48:54.268097,ICICI
T710754,U093,M019,670.64,Success,2025-06-28 19:25:22.268436,Axis
T477017,U089,M008,3200.0,Success,2025-05-07 19:42:50.268795,HDFC
T588002,U040,M006,20330.29,Success,2025-06-14 03:11:16.269162,Kotak
T837733,U099,M010,34545.49,Success,2025-06-27 08:32:07.269504,Kotak
T409369,U048,M020,11120.38,Success,2025-05-09 07:28:05.269837,ICICI
T601410,U020,M015,37411.97,Failed,2025-06-24 03:42:15.270166,SBI
T491774,U054,M023,27506.8,Success,2025-06-11 01:20:21.270494,HDFC
T894139,U069,M026,33238.31,Success,2025-05-17 13:09:58.270821,HDFC
T898867,U032,M022,37761.5,Success,2025-07-20 02:46:56.271157,Kotak
T925618,U011,M017,22392.72,Success,2025-07-03 16:07:27.271488,HDFC
T479358,U010,M030,28252.02,Success,2025-05-02 08:08:13.271816,ICICI
T969032,U071,M029,25323.8,Success,2025-06-20 22:43:18.272145,HDFC
T662728,U020,M006,16473.07,Success,2025-06-15 20:42:50.272489,SBI
T563303,U015,M022,10349.53,Success,2025-06-21 23:03:46.272825,HDFC
T612573,U012,M029,25567.73,Success,2025-07-13 20:37:09.273195,ICICI
T158338,U059,M005,25711.07,Success,2025-06-09 16:38:52.273537,HDFC
T691303,U008,M018,23172.68,Success,2025-07-13 16:28:45.273869,Axis
T423139,U093,M001,19857.84,Success,2025-07-14 14:42:15.274198,Axis
T103161,U096,M007,28957.73,Success,2025-04-30 17:45:47.274527,ICICI
T544278,U045,M023,3281.62,Success,2025-05-02 04:38:09.274855,Axis
T172371,U061,M002,14425.83,Success,2025-05-13 19:37:01.275185,ICICI
T906325,U018,M025,32112.1,Success,2025-07-06 03:35:52.275513,ICICI
T777255,U054,M012,49643.54,Success,2025-06-02 11:28:20.275840,HDFC
T570325,U049,M013,4104.47,Success,2025-06-29 14:19:07.276169,SBI
T665497,U018,M021,43028.3,Success,2025-05-07 20:39:56.276515,ICICI
T287143,U069,M013,26489.24,Success,2025-07-06 00:15:45.276850,HDFC
T333507,U001,M025,1234.49,Success,2025-05-25 07:27:59.277222,Axis
T585494,U087,M024,27267.82,Success,2025-06-16 23:43:31.277563,Kotak
T497700,U030,M008,23085.2,Success,2025-05-11 09:41:21.277905,Kotak
T389039,U025,M030,43772.89,Success,2025-07-09 15:57:03.278250,HDFC
T218326,U005,M026,33043.86,Failed,2025-06-25 01:06:18.278585,HDFC
T903265,U003,M008,10383.47,Success,2025-05-06 03:20:11.278916,Axis
T722795,U005,M015,29929.47,Success,2025-07-03 15:00:21.279245,HDFC
T151040,U032,M024,2307.41,Success,2025-06-07 23:05:15.279574,Kotak
T345722,U070,M007,37743.85,Success,2025-07-10 16:35:22.279903,Axis
T159185,U018,M017,49674.82,Success,2025-05-19 01:51:58.280281,ICICI
T955413,U094,M019,16013.29,Failed,2025-06-23 09:28:45.280649,SBI
T910065,U087,M027,16101.19,Success,2025-05-25 15:23:32.280983,Kotak
T250219,U085,M017,11130.03,Success,2025-05-25 12:26:53.281374,SBI
T388519,U008,M018,47431.16,Success,2025-07-20 18:06:43.281711,Axis
T870925,U023,M021,33969.63,Success,2025-06-19 07:27:22.282041,Kotak
T619696,U007,M012,47085.16,Success,2025-06-30 12:34:18.282371,ICICI
T499669,U068,M011,34845.79,Success,2025-06-04 23:32:35.282698,ICICI
T256466,U039,M013,9275.56,Failed,2025-06-17 13:41:38.283026,SBI
T596520,U031,M028,11344.69,Success,2025-07-18 14:26:46.283354,ICICI
T841948,U019,M026,23204.96,Success,2025-05-01 22:30:13.283682,HDFC
T689704,U053,M014,27908.61,Success,2025-05-09 08:41:20.284010,HDFC
T507286,U032,M009,10246.5,Success,2025-06-28 03:09:50.284337,Kotak
T182911,U058,M028,18616.77,Success,2025-06-17 08:21:05.284687,Kotak
T859782,U025,M002,13496.23,Success,2025-06-30 17:59:58.285017,HDFC
T734356,U078,M002,43693.66,Success,2025-05-14 14:40:57.285409,HDFC
T943737,U098,M019,36242.83,Success,2025-06-19 14:26:46.285746,HDFC
T327558,U062,M007,43486.75,Success,2025-05-28 16:05:36.286078,HDFC
T417915,U002,M007,46864.27,Failed,2025-07-07 07:59:33.286478,HDFC
T223014,U096,M025,23998.15,Success,2025-05-19 21:30:48.286843,ICICI
T829417,U078,M023,10305.21,Success,2025-07-24 04:37:46.287187,HDFC
T350956,U071,M011,38798.14,Success,2025-06-02 07:14:11.287529,HDFC
T588899,U069,M021,18027.05,Success,2025-05-21 17:42:46.287881,HDFC
T477114,U066,M029,24914.14,Success,2025-05-05 22:00:14.288236,SBI
T941814,U093,M016,38105.29,Success,2025-05-27 10:25:40.288608,Axis
T312994,U048,M011,20755.12,Success,2025-06-19 23:00:28.288951,ICICI
T332022,U095,M005,909.37,Success,2025-06-19 01:32:22.289398,Axis
T712401,U075,M024,20937.15,Success,2025-05-11 03:22:28.289778,Axis
T305721,U043,M008,19054.0,Success,2025-07-16 06:06:22.290155,Axis
T357666,U064,M018,32764.94,Success,2025-07-01 20:02:18.290661,HDFC
T453961,U033,M025,41097.44,Success,2025-07-05 14:14:32.291171,Axis
T772865,U095,M016,23095.37,Success,2025-07-06 11:42:48.291675,Axis
T933592,U046,M006,7083.93,Success,2025-06-18 09:46:31.292191,Axis
T612036,U024,M030,44479.29,Success,2025-06-27 15:45:16.292730,ICICI
T161585,U068,M002,41969.52,Success,2025-05-03 13:25:57.293268,ICICI
T957730,U086,M002,38240.51,Success,2025-06-05 09:10:25.293629,Axis
T244170,U081,M008,3491.6,Failed,2025-05-11 00:09:17.293979,HDFC
T109585,U028,M017,22854.88,Success,2025-05-02 05:05:21.294317,Axis
T747847,U082,M022,46701.8,Success,2025-07-23 23:05:43.294651,ICICI
T606676,U085,M016,885.02,Failed,2025-06-17 00:22:30.294982,SBI
T678440,U053,M001,934.63,Success,2025-07-05 11:03:40.295312,HDFC
T388086,U069,M010,955.42,Success,2025-07-14 07:01:26.295641,HDFC
T831758,U087,M014,40327.77,Failed,2025-07-23 16:09:21.295970,Kotak
T287974,U014,M030,4906.06,Success,2025-05-10 19:11:11.296322,ICICI
T352674,U025,M020,26370.15,Success,2025-07-14 11:49:02.296699,HDFC
T471658,U035,M026,19905.13,Success,2025-06-01 13:30:12.297035,ICICI
T525750,U059,M019,12236.07,Success,2025-07-03 00:54:31.297415,HDFC
T336828,U039,M022,41420.3,Success,2025-05-04 04:04:52.297751,SBI
T785491,U084,M025,1681.06,Success,2025-06-04 16:35:49.298081,SBI
T497687,U049,M018,23852.65,Success,2025-06-27 03:57:39.298421,SBI
T109909,U090,M006,4226.04,Success,2025-07-17 09:59:29.298754,ICICI
T554987,U083,M026,16630.4,Success,2025-07-18 15:25:21.299082,HDFC
T199994,U068,M030,2223.33,Success,2025-05-16 20:52:03.299417,ICICI
T825916,U073,M016,13627.64,Failed,2025-07-25 01:40:38.299754,SBI
T177959,U088,M030,14090.61,Success,2025-06-18 01:35:00.300178,HDFC
T690882,U085,M002,9049.79,Success,2025-07-17 21:52:12.300548,SBI
T429761,U003,M007,29393.1,Success,2025-07-08 09:06:36.300885,Axis
T960556,U092,M027,19974.97,Success,2025-05-03 19:30:27.301261,Kotak
T413814,U021,M019,12099.56,Success,2025-07-16 09:06:25.301611,SBI
T990704,U050,M022,44836.64,Success,2025-05-28 13:13:00.301945,Axis
T502491,U097,M024,7083.53,Success,2025-07-02 06:26:24.302276,ICICI
T859340,U011,M017,37298.28,Success,2025-05-29 22:08:28.302607,HDFC
T156304,U013,M014,11683.99,Success,2025-05-03 17:21:56.302937,Kotak
T457137,U078,M025,30731.88,Success,2025-06-23 04:05:56.303292,HDFC
T515973,U100,M011,1578.32,Success,2025-05-22 21:07:42.303631,Axis
T921609,U058,M016,11484.11,Success,2025-06-19 00:54:05.303962,Kotak
T493663,U056,M006,34016.77,Success,2025-06-29 11:42:26.304290,HDFC
T498535,U011,M025,30968.93,Success,2025-07-12 19:50:01.304639,HDFC
